'Z''1','Z''2','Z''3','Z''4','Z''5','Z''6','Z''7','Z''8','Z''9','Z''10','Z''11','Z''12','Z''13','Z''14','Z''15','Z''16','Z''17','Z''18','Z''19','Z''20','Z''21','Z''22','Z''23','Z''24','Z''25','Z''26','Z''27','Z''28','Z''29','Z''30','Z''31','Z''32','Z''33','Z''34','Z''35','Z''36','Z''37','Z''38','Z''39','Z''40','Z''''1','Z''''2','Z''''3','Z''''4','Z''''5','Z''''6','Z''''7','Z''''8','Z''''9','Z''''10','Z''''11','Z''''12','Z''''13','Z''''14','Z''''15','Z''''16','Z''''17','Z''''18','Z''''19','Z''''20','Z''''21','Z''''22','Z''''23','Z''''24','Z''''25','Z''''26','Z''''27','Z''''28','Z''''29','Z''''30','Z''''31','Z''''32','Z''''33','Z''''34','Z''''35','Z''''36','Z''''37','Z''''38','Z''''39','Z''''40',Class
1.288232638981156697e+02,1.373035253232069124e+02,1.457837867482981551e+02,1.542640481733893978e+02,1.627443095984806405e+02,1.712245710235718832e+02,1.797048324486631259e+02,1.881850938737543970e+02,1.966653552988456113e+02,2.051456167239368540e+02,2.136258781490280967e+02,2.221061395741193110e+02,2.305864009992105537e+02,2.390666624243018532e+02,2.475469238493930675e+02,2.560271852744842818e+02,2.645074466995755529e+02,2.729877081246668240e+02,2.814679695497580383e+02,2.899482309748492526e+02,2.984284923999405237e+02,3.069087538250317948e+02,3.153890152501230091e+02,3.238692766752142234e+02,3.323495381003054945e+02,3.408297995253968224e+02,3.493100609504879799e+02,3.577903223755791942e+02,3.662705838006704653e+02,3.747508452257617364e+02,3.832311066508529507e+02,3.917113680759441650e+02,4.001916295010353792e+02,4.086718909261267072e+02,4.171521523512179215e+02,4.256324137763091358e+02,4.341126752014004069e+02,4.425929366264916780e+02,4.510731980515828923e+02,4.595534594766741066e+02,-5.173237087775629561e+01,-6.056464912685081003e+01,-6.834581363716023361e+01,-7.479713306303102627e+01,-8.010143102856550001e+01,-8.462982904470881351e+01,-8.853438076917441890e+01,-9.152468679466039703e+01,-9.493468967692408000e+01,-9.728350707849256196e+01,-9.851134773533335931e+01,-9.957618939331992181e+01,-1.000649511025025191e+02,-1.003576779776850998e+02,-9.920570503364677961e+01,-9.791797722272039550e+01,-9.649961733977059453e+01,-9.451146168165875849e+01,-9.164924433466444498e+01,-8.776582770093922647e+01,-8.371211269757201023e+01,-7.860853241442234207e+01,-7.161438120430862853e+01,-6.368404493061837712e+01,-5.621587728500775683e+01,-4.605858367397705422e+01,-3.465826892546724025e+01,-2.986951964911685664e+01,-2.930473238638021272e+01,-2.954239743171452659e+01,-2.996356543662842142e+01,-2.994505139026288631e+01,-2.919907376402781551e+01,-2.796851380916882235e+01,-2.599060633915868124e+01,-2.400263940146108865e+01,-2.223434380979583835e+01,-2.154522058815401664e+01,-2.050290732114752146e+01,-1.926863011351943911e+01,1
1.441115198821130434e+02,1.560331105832680976e+02,1.679547012844231517e+02,1.798762919855781774e+02,1.917978826867332316e+02,2.037194733878882857e+02,2.156410640890433115e+02,2.275626547901983940e+02,2.394842454913534482e+02,2.514058361925084739e+02,2.633274268936635281e+02,2.752490175948184969e+02,2.871706082959735795e+02,2.990921989971286621e+02,3.110137896982836878e+02,3.229353803994387135e+02,3.348569711005937961e+02,3.467785618017488787e+02,3.587001525029039044e+02,3.706217432040588733e+02,3.825433339052140127e+02,3.944649246063689816e+02,4.063865153075240642e+02,4.183081060086792036e+02,4.302296967098341725e+02,4.421512874109891982e+02,4.540728781121442807e+02,4.659944688132993065e+02,4.779160595144543322e+02,4.898376502156094148e+02,5.017592409167644973e+02,5.136808316179194662e+02,5.256024223190745488e+02,5.375240130202296314e+02,5.494456037213847139e+02,5.613671944225396828e+02,5.732887851236947654e+02,5.852103758248497343e+02,5.971319665260048168e+02,6.090535572271598994e+02,-4.493421801792877091e+01,-5.851969424515342411e+01,-6.946077336535667257e+01,-7.756869268409514007e+01,-8.499753177280709338e+01,-9.010889190407984017e+01,-9.386683758718839954e+01,-9.820727017921412028e+01,-1.013651143114680053e+02,-1.028298786811576377e+02,-1.040205686363693616e+02,-1.049501897659277176e+02,-1.049307855618913976e+02,-1.039979257028399360e+02,-1.015677900097545177e+02,-9.801289333902391832e+01,-9.486845284302724224e+01,-8.971366597604729520e+01,-8.291580724147569015e+01,-7.544650288818293404e+01,-6.666709227145271655e+01,-5.620135640645643349e+01,-4.795915008205219010e+01,-4.622939895461072268e+01,-4.714230985479504454e+01,-5.003139350962632648e+01,-5.365543059957920491e+01,-5.614873306937081310e+01,-5.743113303660324220e+01,-5.769758484987594471e+01,-5.666983495243783153e+01,-5.498547871440636214e+01,-5.248689988616435897e+01,-4.856264709581036243e+01,-4.510674234348624623e+01,-3.834452575721477530e+01,-3.264316761549181223e+01,-2.736713542975152791e+01,-1.897786781327420513e+01,-1.467154217424518947e+01,1
8.303239530696681925e+01,9.272861640126569682e+01,1.024248374955645602e+02,1.121210585898634378e+02,1.218172796841623153e+02,1.315135007784612071e+02,1.412097218727600705e+02,1.509059429670589338e+02,1.606021640613578541e+02,1.702983851556566890e+02,1.799946062499555524e+02,1.896908273442544441e+02,1.993870484385533075e+02,2.090832695328521709e+02,2.187794906271510342e+02,2.284757117214499544e+02,2.381719328157487894e+02,2.478681539100476812e+02,2.575643750043465730e+02,2.672605960986454079e+02,2.769568171929442997e+02,2.866530382872431915e+02,2.963492593815420264e+02,3.060454804758409182e+02,3.157417015701398100e+02,3.254379226644386449e+02,3.351341437587375367e+02,3.448303648530364285e+02,3.545265859473352634e+02,3.642228070416341552e+02,3.739190281359330470e+02,3.836152492302318819e+02,3.933114703245307737e+02,4.030076914188296655e+02,4.127039125131285004e+02,4.224001336074273922e+02,4.320963547017262840e+02,4.417925757960251190e+02,4.514887968903240107e+02,4.611850179846229025e+02,-4.490540500181239736e+01,-5.649528237561874278e+01,-6.599854190135809517e+01,-7.334566474210717502e+01,-7.904163031137932194e+01,-8.393571511241151484e+01,-8.815780114886058527e+01,-9.142914216940164351e+01,-9.365144969162116695e+01,-9.482615463294179392e+01,-9.544305727401477668e+01,-9.538522473383119404e+01,-9.445406502922712377e+01,-9.333430970312352315e+01,-9.065425608693695381e+01,-8.694130483739355952e+01,-8.254476980231399352e+01,-7.731811044641183628e+01,-7.004220906458637330e+01,-6.141986025597000065e+01,-5.157865367030647974e+01,-3.946136386113730055e+01,-3.105579720475860839e+01,-3.075626184745303249e+01,-3.356012532859465836e+01,-3.632268465374141186e+01,-3.834775811668792755e+01,-3.964888449393374259e+01,-4.021252096729666903e+01,-3.993852521575657022e+01,-3.917080203107934011e+01,-3.796407317791762637e+01,-3.633926337214347058e+01,-3.431342812470482784e+01,-3.206088176359841668e+01,-2.883983980031467453e+01,-2.587537783523530521e+01,-2.357832562816438227e+01,-2.039814440641777438e+01,-1.945157753885396801e+01,1
2.066943682055841691e+02,3.278589022154545773e+02,4.490234362253249856e+02,5.701879702351955075e+02,6.913525042450659157e+02,8.125170382549363239e+02,9.336815722648068459e+02,1.054846106274677368e+03,1.176010640284547662e+03,1.297175174294418184e+03,1.418339708304288479e+03,1.539504242314159001e+03,1.660668776324029523e+03,1.781833310333899817e+03,1.902997844343770339e+03,2.024162378353640861e+03,2.145326912363510928e+03,2.266491446373381223e+03,2.387655980383252427e+03,2.508820514393122721e+03,2.629985048402993016e+03,2.751149582412863765e+03,2.872314116422733605e+03,2.993478650432603899e+03,3.114643184442475103e+03,3.235807718452345398e+03,3.356972252462216147e+03,3.478136786472085987e+03,3.599301320481956282e+03,3.720465854491826576e+03,3.841630388501696871e+03,3.962794922511568075e+03,4.083959456521438369e+03,4.205123990531308664e+03,4.326288524541178958e+03,4.447453058551049253e+03,4.568617592560920457e+03,4.689782126570790751e+03,4.810946660580661046e+03,4.932111194590531341e+03,-1.178946526957925016e+02,-4.346769486826303250e+02,-5.903782503824326113e+02,-7.147146322480591607e+02,-8.180289071452788221e+02,-8.934197805243628636e+02,-9.578596294575531829e+02,-1.019320677518729781e+03,-1.054029267990306835e+03,-1.088737858461884343e+03,-1.121487483081943310e+03,-1.136672491413258513e+03,-1.152730393253932561e+03,-1.170084688489721430e+03,-1.174492045379002320e+03,-1.177721318793562432e+03,-1.180947633118565136e+03,-1.181050911048987018e+03,-1.179116969869072818e+03,-1.173887319747057518e+03,-1.166928117163227398e+03,-1.158550181532156785e+03,-1.150172245901086399e+03,-1.138104904354904647e+03,-1.121907562134834961e+03,-1.089420364988546908e+03,-1.057170845401047927e+03,-1.028698954779832093e+03,-9.900937265727756085e+02,-9.430410813276472481e+02,-8.904210699040421559e+02,-8.144552167103322518e+02,-7.230976680855744689e+02,-6.318016783578102604e+02,-5.131380708050038493e+02,-3.857121421141811197e+02,-2.964390531751031403e+02,-2.589162758656448204e+02,-2.530884705228899918e+02,-2.845816115702482421e+02,1
2.415584415584414728e+02,3.435545171082360412e+02,4.455505926580306095e+02,5.475466682078251779e+02,6.495427437576197462e+02,7.515388193074143146e+02,8.535348948572087693e+02,9.555309704070032240e+02,1.057527045956797792e+03,1.159523121506592361e+03,1.261519197056386929e+03,1.363515272606181497e+03,1.465511348155976066e+03,1.567507423705770634e+03,1.669503499255565202e+03,1.771499574805359771e+03,1.873495650355154339e+03,1.975491725904948908e+03,2.077487801454743476e+03,2.179483877004538044e+03,2.281479952554332613e+03,2.383476028104127181e+03,2.485472103653921295e+03,2.587468179203716318e+03,2.689464254753510431e+03,2.791460330303305000e+03,2.893456405853100023e+03,2.995452481402894591e+03,3.097448556952688705e+03,3.199444632502484183e+03,3.301440708052277841e+03,3.403436783602072865e+03,3.505432859151866978e+03,3.607428934701662001e+03,3.709425010251456115e+03,3.811421085801251138e+03,3.913417161351044797e+03,4.015413236900839820e+03,4.117409312450634388e+03,4.219405388000429411e+03,-8.854166666666696983e+01,-5.108625591580138803e+02,-7.107994757588926404e+02,-9.634759498001448037e+02,-1.194942589007775950e+03,-1.390183612588055212e+03,-1.577973262102910894e+03,-1.759987871317740201e+03,-1.938527273033154870e+03,-2.099291881550914695e+03,-2.258305458511625147e+03,-2.399354969810922739e+03,-2.533288610060653355e+03,-2.667222250310383970e+03,-2.819489829397066387e+03,-2.973979667123717263e+03,-3.128469504850368139e+03,-3.223511990836139830e+03,-3.314857290299147735e+03,-3.406202589762154730e+03,-3.497547889225162180e+03,-3.586288238276874381e+03,-3.670288912476411952e+03,-3.754289586675949977e+03,-3.838290260875488002e+03,-3.922290935075026027e+03,-4.005813989483642217e+03,-4.081842517383770883e+03,-4.157871045283898638e+03,-4.233899573184027759e+03,-4.309928101084155969e+03,-4.385956628984285089e+03,-4.459224474193667447e+03,-4.522103961121792054e+03,-4.584983448049916660e+03,-4.647862934978042176e+03,-4.710742421906166783e+03,-4.773621908834291389e+03,-4.836501395762415996e+03,-4.899380882690541512e+03,1
2.311688311688312751e+02,3.502991040181123026e+02,4.694293768673933869e+02,5.885596497166744712e+02,7.076899225659554986e+02,8.268201954152365261e+02,9.459504682645175535e+02,1.065080741113798695e+03,1.184211013963079495e+03,1.303341286812360750e+03,1.422471559661641777e+03,1.541601832510922804e+03,1.660732105360204059e+03,1.779862378209485087e+03,1.898992651058765887e+03,2.018122923908047142e+03,2.137253196757328169e+03,2.256383469606609196e+03,2.375513742455890224e+03,2.494644015305171706e+03,2.613774288154452279e+03,2.732904561003733306e+03,2.852034833853014334e+03,2.971165106702295816e+03,3.090295379551576843e+03,3.209425652400857871e+03,3.328555925250138898e+03,3.447686198099419926e+03,3.566816470948700953e+03,3.685946743797981981e+03,3.805077016647263008e+03,3.924207289496544036e+03,4.043337562345825063e+03,4.162467835195106090e+03,4.281598108044387118e+03,4.400728380893668145e+03,4.519858653742949173e+03,4.638988926592230200e+03,4.758119199441511228e+03,4.877249472290792255e+03,-8.854166666666696983e+01,-4.473314021135983012e+02,-6.380153080489776585e+02,-8.497361224086496350e+02,-1.091495911059428408e+03,-1.275553518252856293e+03,-1.441079321536333509e+03,-1.595078154792403893e+03,-1.713229694645838890e+03,-1.830635958520871554e+03,-1.941165611928866838e+03,-2.051695265336862121e+03,-2.165764780733587941e+03,-2.280849078312214715e+03,-2.392316221078786839e+03,-2.452862194922552590e+03,-2.513408168766318340e+03,-2.573954142610084091e+03,-2.635038064232940542e+03,-2.696547298375489845e+03,-2.758056532518040058e+03,-2.819565766660589361e+03,-2.866503717022010278e+03,-2.910770887170509013e+03,-2.955038057319006839e+03,-2.999305227467505119e+03,-3.036196787866303112e+03,-3.070996071897594902e+03,-3.105795355928886238e+03,-3.140594639960177574e+03,-3.173401422409438055e+03,-3.200740237740022167e+03,-3.228079053070606733e+03,-3.255417868401190844e+03,-3.282756683731774956e+03,-3.299116629382604060e+03,-3.311894505439156546e+03,-3.324672381495709033e+03,-3.337450257552262883e+03,-3.350228133608815824e+03,1
3.142857142857142208e+02,3.691617840378169717e+02,4.240378537899198363e+02,4.789139235420225873e+02,5.337899932941254519e+02,5.886660630462283734e+02,6.435421327983310675e+02,6.984182025504339890e+02,7.532942723025366831e+02,8.081703420546396046e+02,8.630464118067424124e+02,9.179224815588452202e+02,9.727985513109480280e+02,1.027674621063050836e+03,1.082550690815153757e+03,1.137426760567256451e+03,1.192302830319359146e+03,1.247178900071462067e+03,1.302054969823564988e+03,1.356931039575667683e+03,1.411807109327770604e+03,1.466683179079873298e+03,1.521559248831976220e+03,1.576435318584078914e+03,1.631311388336181835e+03,1.686187458088284302e+03,1.741063527840387678e+03,1.795939597592489918e+03,1.850815667344593066e+03,1.905691737096695988e+03,1.960567806848798909e+03,2.015443876600901149e+03,2.070319946353004525e+03,2.125196016105107446e+03,2.180072085857209913e+03,2.234948155609312835e+03,2.289824225361415756e+03,2.344700295113518223e+03,2.399576364865621144e+03,2.454452434617724066e+03,-1.093750000000000000e+02,-2.363227081261841533e+02,-3.235775877955919100e+02,-3.956432259068296275e+02,-4.503972125967856073e+02,-5.051511992867417007e+02,-5.485804538380841677e+02,-5.886193781747051617e+02,-6.286583025113260419e+02,-6.536383693668944943e+02,-6.741539198082923576e+02,-6.945698308043354245e+02,-6.995715559119489626e+02,-7.045732810195625007e+02,-7.103092388230745655e+02,-7.170225750534857525e+02,-7.237359112838968258e+02,-7.189471167946568357e+02,-7.125706225281435309e+02,-7.061941282616302260e+02,-6.945207202888351503e+02,-6.804484169011473114e+02,-6.663761135134593587e+02,-6.471057246567339689e+02,-6.265859971592961983e+02,-6.060662696618585414e+02,-5.830578641720306905e+02,-5.573422613510842893e+02,-5.316266585301377745e+02,-4.899859199739009910e+02,-4.466055733674833164e+02,-4.121897942920671198e+02,-3.791040586140015876e+02,-3.460183229359362258e+02,-2.946625623692597173e+02,-2.429516710170926501e+02,-1.806276323754139526e+02,-1.068788510942973602e+02,-9.237761744248408036e+01,-8.341942148760335840e+01,1
3.389503058924544803e+02,3.704680993937191147e+02,4.019858928949836923e+02,4.335036863962482130e+02,4.650214798975127906e+02,4.965392733987773681e+02,5.280570669000419457e+02,5.595748604013065233e+02,5.910926539025711008e+02,6.226104474038356784e+02,6.541282409051002560e+02,6.856460344063648336e+02,7.171638279076294111e+02,7.486816214088939887e+02,7.801994149101585663e+02,8.117172084114231438e+02,8.432350019126877214e+02,8.747527954139522990e+02,9.062705889152167629e+02,9.377883824164815678e+02,9.693061759177460317e+02,1.000823969419010609e+03,1.032341762920275187e+03,1.063859556421539764e+03,1.095377349922804342e+03,1.126895143424068920e+03,1.158412936925333497e+03,1.189930730426598075e+03,1.221448523927862880e+03,1.252966317429127230e+03,1.284484110930391807e+03,1.316001904431656385e+03,1.347519697932920963e+03,1.379037491434185540e+03,1.410555284935449890e+03,1.442073078436714695e+03,1.473590871937979273e+03,1.505108665439244078e+03,1.536626458940508428e+03,1.568144252441773006e+03,-1.080334595959611761e+02,-1.658762337088076890e+02,-2.237190078216542020e+02,-2.602723712271647969e+02,-2.920180366995156191e+02,-3.237637021718664414e+02,-3.496000053638996405e+02,-3.678212142856688729e+02,-3.860424232074382189e+02,-4.042636321292075081e+02,-4.168900394141249990e+02,-4.260399928122255915e+02,-4.351899462103261840e+02,-4.443398996084267765e+02,-4.534898530065274258e+02,-4.569426744645981557e+02,-4.581926600905716782e+02,-4.594426457165452007e+02,-4.606926313425186663e+02,-4.619426169684921888e+02,-4.544967792679605054e+02,-4.452134745310980861e+02,-4.359301697942357805e+02,-4.266468650573734749e+02,-4.173635603205111124e+02,-3.971070349014927956e+02,-3.760239787477252662e+02,-3.549409225939577937e+02,-3.338578664401902643e+02,-3.127748102864227349e+02,-2.787164760708284348e+02,-2.392211488993839055e+02,-1.997258217279393477e+02,-1.519392253426273669e+02,-1.009804800232350601e+02,-5.941766351159621706e+01,-5.421946893764593511e+01,-4.902127436369565316e+01,-4.382307978974535700e+01,-3.862488521579508216e+01,1
7.312715901479714375e+01,2.358697618971592931e+02,3.986123647795214993e+02,5.613549676618836202e+02,7.240975705442458548e+02,8.868401734266080894e+02,1.049582776308970097e+03,1.212325379191332331e+03,1.375067982073694566e+03,1.537810584956056800e+03,1.700553187838419035e+03,1.863295790720781042e+03,2.026038393603143504e+03,2.188780996485505057e+03,2.351523599367867519e+03,2.514266202250229981e+03,2.677008805132591988e+03,2.839751408014953995e+03,3.002494010897316457e+03,3.165236613779678464e+03,3.327979216662040926e+03,3.490721819544402933e+03,3.653464422426764941e+03,3.816207025309127857e+03,3.978949628191489410e+03,4.141692231073851872e+03,4.304434833956213879e+03,4.467177436838575886e+03,4.629920039720937893e+03,4.792662642603299901e+03,4.955405245485662817e+03,5.118147848368024825e+03,5.280890451250386832e+03,5.443633054132748839e+03,5.606375657015110846e+03,5.769118259897473763e+03,5.931860862779835770e+03,6.094603465662197777e+03,6.257346068544559785e+03,6.420088671426921792e+03,-1.162908324552154227e+02,-2.846074320407033156e+02,-3.993315951631652183e+02,-4.989820321602252875e+02,-5.999434766725428290e+02,-6.959772082075713797e+02,-7.496220842923743248e+02,-7.826597255754761591e+02,-8.077266497762133213e+02,-8.271453842055479981e+02,-8.427724892690630440e+02,-8.471710176914994008e+02,-8.601863713367401942e+02,-8.859892260148938021e+02,-9.227272736588043927e+02,-9.622262021534152154e+02,-1.020792771338514399e+03,-1.098950448666691500e+03,-1.200467860401818598e+03,-1.312183060276395963e+03,-1.447346851552779071e+03,-1.593671377975420000e+03,-1.750223176011738815e+03,-1.906503275815656707e+03,-2.054658577672273623e+03,-2.190890980889619186e+03,-2.323541467934172033e+03,-2.469956085440136121e+03,-2.695793355106336094e+03,-2.911786081657349314e+03,-3.070863068700652548e+03,-3.217675836690335927e+03,-3.383868579371475789e+03,-3.540990588499336809e+03,-3.717219013124240064e+03,-3.894255530386265036e+03,-4.037384850895055934e+03,-4.161999628814161952e+03,-4.278247188233360248e+03,-4.383582262486372201e+03,1
5.051023237757203788e+01,1.458658119396250754e+02,2.412213915016780845e+02,3.365769710637310936e+02,4.319325506257840743e+02,5.272881301878371687e+02,6.226437097498901494e+02,7.179992893119432438e+02,8.133548688739962245e+02,9.087104484360492052e+02,1.004066027998102413e+03,1.099421607560155280e+03,1.194777187122208488e+03,1.290132766684261242e+03,1.385488346246314450e+03,1.480843925808367430e+03,1.576199505370420411e+03,1.671555084932473392e+03,1.766910664494526372e+03,1.862266244056580035e+03,1.957621823618632789e+03,2.052977403180685087e+03,2.148332982742738750e+03,2.243688562304791958e+03,2.339044141866844257e+03,2.434399721428897010e+03,2.529755300990950673e+03,2.625110880553003881e+03,2.720466460115057089e+03,2.815822039677109387e+03,2.911177619239162595e+03,3.006533198801215804e+03,3.101888778363269012e+03,3.197244357925322220e+03,3.292599937487374518e+03,3.387955517049428181e+03,3.483311096611480934e+03,3.578666676173534142e+03,3.674022255735587351e+03,3.769377835297640104e+03,-7.397260273972642608e+01,-1.867690796917196963e+02,-2.727364826714693322e+02,-3.401546800170294773e+02,-3.696967430332021536e+02,-3.942901810302807917e+02,-4.087919578782136227e+02,-4.180118646731448280e+02,-4.246575342465748690e+02,-4.246575342465748690e+02,-4.246575342465748690e+02,-4.246575342465748690e+02,-4.246575342465748690e+02,-4.269209044025051298e+02,-4.329511780187700083e+02,-4.825805136468970886e+02,-5.405182371798127861e+02,-6.055173388795984692e+02,-6.803892674014583690e+02,-7.489021492270092040e+02,-8.234871033770990607e+02,-9.192991365624748141e+02,-1.009952009610873574e+03,-1.093763815844487681e+03,-1.193894664000596322e+03,-1.308609300859289533e+03,-1.398929772068123611e+03,-1.488780957160860908e+03,-1.578060179021666499e+03,-1.674421567256964408e+03,-1.783418070834765103e+03,-1.880559796262550435e+03,-1.957342229240636925e+03,-2.036130438923188876e+03,-2.120180028770136687e+03,-2.204229618617085634e+03,-2.282922117425520355e+03,-2.353145191672574583e+03,-2.423368265919628357e+03,-2.493591340166682130e+03,1
4.016581977926788483e+01,4.443898925703471292e+01,4.871215873480153391e+01,5.298532821256836201e+01,5.725849769033519010e+01,6.153166716810201819e+01,6.580483664586884629e+01,7.007800612363567438e+01,7.435117560140250248e+01,7.862434507916933057e+01,8.289751455693615867e+01,8.717068403470297255e+01,9.144385351246980065e+01,9.571702299023664295e+01,9.999019246800344263e+01,1.042633619457702849e+02,1.085365314235370988e+02,1.128097009013039269e+02,1.170828703790707550e+02,1.213560398568375831e+02,1.256292093346043970e+02,1.299023788123712393e+02,1.341755482901380674e+02,1.384487177679048955e+02,1.427218872456717236e+02,1.469950567234385517e+02,1.512682262012053798e+02,1.555413956789722079e+02,1.598145651567390075e+02,1.640877346345058356e+02,1.683609041122726637e+02,1.726340735900394918e+02,1.769072430678063199e+02,1.811804125455731480e+02,1.854535820233400045e+02,1.897267515011068042e+02,1.939999209788736323e+02,1.982730904566404888e+02,2.025462599344072885e+02,2.068194294121740882e+02,3.058101561333654672e+01,3.372383936201061516e+01,3.641916884247972774e+01,3.903862303752401886e+01,4.159489406078376561e+01,4.401036503342270123e+01,4.625129728373270410e+01,4.823604581092295263e+01,5.009175132237817962e+01,5.197574424861819864e+01,5.348997344892862316e+01,5.485043918097898796e+01,5.606670129868605557e+01,5.714085488895445053e+01,5.803277444615512337e+01,5.878501137212896310e+01,5.928658685672692030e+01,5.969197766419880224e+01,5.985982925603040172e+01,5.972996114430957704e+01,5.954685700045090613e+01,5.911937722397303219e+01,5.862538816053790924e+01,5.785934510173332512e+01,5.687206207111103851e+01,5.585274963831759720e+01,5.431951868087831059e+01,5.267008126285728054e+01,5.076322830847582424e+01,4.866094878286342151e+01,4.606394708406932637e+01,4.359171742295944796e+01,4.023130167995011419e+01,3.690812871135794637e+01,3.288745373229129143e+01,2.863987647280903914e+01,2.344841541627223691e+01,1.808049631323775941e+01,1.148475276547032919e+01,8.225460810514562127e-01,1
3.949882827907840266e+01,4.296105388845359840e+01,4.642327949782880125e+01,4.988550510720398279e+01,5.334773071657917853e+01,5.680995632595436717e+01,6.027218193532957002e+01,6.373440754470476577e+01,6.719663315407996151e+01,7.065885876345515726e+01,7.412108437283035300e+01,7.758330998220554875e+01,8.104553559158074449e+01,8.450776120095594024e+01,8.796998681033113598e+01,9.143221241970631752e+01,9.489443802908151326e+01,9.835666363845672322e+01,1.018188892478319190e+02,1.052811148572071147e+02,1.087433404665823247e+02,1.122055660759575062e+02,1.156677916853327019e+02,1.191300172947078977e+02,1.225922429040830792e+02,1.260544685134582608e+02,1.295166941228334565e+02,1.329789197322086522e+02,1.364411453415838480e+02,1.399033709509590437e+02,1.433655965603342395e+02,1.468278221697094352e+02,1.502900477790846310e+02,1.537522733884598267e+02,1.572144989978350225e+02,1.606767246072102182e+02,1.641389502165854140e+02,1.676011758259606097e+02,1.710634014353358054e+02,1.745256270447110012e+02,2.913624223393592061e+01,3.161217919447035740e+01,3.388905976091293581e+01,3.602117204074325940e+01,3.802386409540868328e+01,3.989604647062824938e+01,4.170078628053290970e+01,4.316063859023093130e+01,4.461191496050193450e+01,4.585515333350622313e+01,4.709839170651051177e+01,4.806613321273754025e+01,4.898280490478685323e+01,4.974556532742337112e+01,5.031383891821042198e+01,5.088211250899747995e+01,5.118064311318393322e+01,5.139650679345960782e+01,5.157386560707983847e+01,5.135747650649388163e+01,5.114108740590793190e+01,5.076192356807916184e+01,5.007250452637816096e+01,4.938308548467716719e+01,4.840696615627589239e+01,4.736140425843203872e+01,4.613241450846732761e+01,4.453855890275529816e+01,4.294470329704326872e+01,4.099985251966737110e+01,3.902967347380211294e+01,3.642979880749194166e+01,3.357510979171821219e+01,3.032961840111171981e+01,2.652440453812878118e+01,2.275924623983744866e+01,1.763199235391862985e+01,1.206843393808007647e+01,6.148259433706915189e+00,6.089521165856979223e-01,1
1.078864353312301176e+02,3.039283884709750510e+02,4.999703416107200269e+02,6.960122947504648891e+02,8.920542478902098082e+02,1.088096201029954727e+03,1.284138154169699646e+03,1.480180107309444566e+03,1.676222060449189712e+03,1.872264013588934404e+03,2.068305966728679778e+03,2.264347919868424469e+03,2.460389873008169161e+03,2.656431826147913853e+03,2.852473779287658999e+03,3.048515732427404146e+03,3.244557685567148837e+03,3.440599638706893074e+03,3.636641591846639130e+03,3.832683544986383822e+03,4.028725498126128969e+03,4.224767451265873206e+03,4.420809404405618807e+03,4.616851357545364408e+03,4.812893310685108190e+03,5.008935263824852882e+03,5.204977216964597574e+03,5.401019170104343175e+03,5.597061123244087867e+03,5.793103076383832558e+03,5.989145029523578160e+03,6.185186982663322851e+03,6.381228935803068453e+03,6.577270888942812235e+03,6.773312842082556926e+03,6.969354795222303437e+03,7.165396748362047219e+03,7.361438701501791911e+03,7.557480654641537512e+03,7.753522607781282204e+03,-1.032090257811087213e+02,-1.258157651816332816e+02,-2.146478542084389005e+02,-3.063400927125321687e+02,-3.684137455067026963e+02,-5.041791757199976018e+02,-5.914085367163935416e+02,-8.554388869857855298e+02,-1.069976642619172480e+03,-1.305737258722606839e+03,-1.509023339914010876e+03,-1.784530326316697710e+03,-2.051944051290043717e+03,-2.294133129796512549e+03,-2.540014911268756805e+03,-2.790865337439256109e+03,-3.056335148623935765e+03,-3.246771517630048038e+03,-3.413456625750998683e+03,-3.668994512024135020e+03,-4.012128123434686131e+03,-4.241629069991039614e+03,-4.439213742572912452e+03,-4.636798415154784379e+03,-4.833500815027815406e+03,-5.030102073814925461e+03,-5.224551268702495690e+03,-5.388084783166789748e+03,-5.551618297631082896e+03,-5.715151812095376044e+03,-5.878685326559669193e+03,-6.008541919834005967e+03,-6.127957223428027646e+03,-6.247372527022049326e+03,-6.366787830616071915e+03,-6.486203134210095413e+03,-6.653012203920763568e+03,-6.822776719027327999e+03,-6.992541234133892431e+03,-7.162305749240456862e+03,1
